,loss
0,0.0008728688514969735
1,0.0002702352859537724
2,0.00026895047023215525
3,0.00026769245810838763
4,0.0002667104678136153
5,0.00026580606911353434
6,0.0002649956281062254
7,0.00026381939456078264
8,0.0002633963961266253
9,0.0002633098211755151
10,0.00026337700023701464
11,0.0002620500551608088
12,0.00026183908509967897
13,0.0002615813450082855
14,0.0002608673185201326
15,0.00026117795969230384
16,0.00026083906701842853
17,0.0002601594410992742
18,0.00026004786486190774
19,0.00025970876729447637
20,0.0002598820178715764
21,0.00025979245920481275
22,0.00025907186744223185
23,0.00025910294484026667
24,0.00025908853727326606
25,0.0002585164962839567
26,0.000258738121740091
27,0.00025818850884791065
28,0.0002585427008504416
29,0.00025827565889351584
30,0.00025804864511019034
31,0.0002581757489859461
32,0.0002583068175848997
33,0.0002578385270644025
34,0.0002578005527554752
35,0.0002580477204182724
36,0.0002574498909121085
37,0.0002576452679742137
38,0.00025738445864746456
39,0.00025732882560974797
40,0.00025759913168917244
41,0.00025746670638460503
42,0.0002571318404618018
43,0.00025712943609092464
44,0.0002569673900695602
45,0.00025687546732850407
46,0.0002569595542711272
47,0.0002566575838956612
48,0.0002571234435898325
49,0.0002567540666240169
50,0.00025665416864773313
51,0.00025676143412049177
52,0.0002568980299309909
53,0.00025645036867784143
54,0.0002566448051225498
55,0.00025667895257046027
56,0.0002568085892291247
57,0.00025620776334601953
58,0.00025624308903410216
59,0.00025596733355218393
60,0.000256364202575938
61,0.0002563525756531702
62,0.00025582036549736347
63,0.0002557841232803032
64,0.00025634406554022487
65,0.0002558485954251949
66,0.0002561963668891067
67,0.0002557961721952496
68,0.0002558509060021946
69,0.0002559879302286549
70,0.00025572900187285073
71,0.0002557744038803812
72,0.00025528136811538436
73,0.0002554262199351577
74,0.0002555984806809307
75,0.000256085817120237
76,0.00025547783150583646
77,0.00025570990176450314
78,0.0002555023255838974
79,0.0002553352500632645
80,0.0002557043744762982
81,0.0002554658693345943
82,0.0002551402189566174
83,0.0002552943969652773
84,0.0002549107301011846
85,0.00025550880857654816
86,0.0002554902991266063
87,0.0002553495324695568
88,0.00025548449992393834
89,0.0002552429014360437
90,0.0002549119362892447
91,0.00025521476278922705
92,0.0002555342698058756
93,0.0002549730659120029
94,0.000255273850402476
95,0.000255213841911667
96,0.00025499829114285444
97,0.00025487748997657324
98,0.00025531307982308387
99,0.00025528346763227305
