Timestamp,ETHreturn,ETHspread_d,ETHvolume_d,XRPreturn,LTCreturn,DASHreturn,XMRreturn,ETHreturnindicator,ETHpredict,ETHreturn_resid,ETHmatch,ETHreturn_resid_chg
2015-09-14 20:00:00,-0.0145245478036176,-0.6557904919349788,0.0,-0.0003128911138924155,-0.001699699296416727,-0.008018020003967764,0.010937854444674634,-1.0,0.0003805856665682208,-0.01490513347018582,-1.0,-0.011540024056807709
2015-09-14 21:00:00,-0.014387772490725863,0.11242031004231706,1.2482885796299896,0.0,-0.00013566658322098558,-0.0028826971738697103,0.002441704309608007,-1.0,0.0016301072804545667,-0.01601787977118043,-1.0,-0.0011127463009946107
2015-09-14 22:00:00,0.0,0.5602579573676206,0.0,0.006572769953051634,-0.017899111747897326,0.0009105132993489332,0.0,0.0,0.0017769816050636732,-0.0017769816050636732,0.0,0.014240898166116758
2015-09-14 23:00:00,0.018525977701430774,-1.882502307675728,0.0,-0.006840796019900329,-0.0050872549459422345,-0.007030392758019812,0.01974948315699867,1.0,0.0011203885377722618,0.017405589163658513,1.0,0.019182570768722186
2015-09-15 00:00:00,-0.024508764946417717,1.0085973009095677,0.0,-0.010644959298685036,0.01232119550603058,0.013582808515305644,-0.0008490948553437343,-1.0,-0.0002052877021623185,-0.024303477244255398,1.0,-0.041709066407913914
2015-09-15 01:00:00,0.0030127186009539296,0.0,-1.0482709219675859,-0.0006317119393555407,0.005675636247462389,-0.0065233320284662655,-0.0058144502140667475,1.0,0.0012278585964909708,0.0017848600044629587,1.0,0.026088337248718355
2015-09-15 02:00:00,0.016494055482166457,0.0,0.0,0.0009481668773703543,1.701835226682449e-05,0.012149657313502272,-0.02229900988219225,1.0,0.0011219928321523458,0.01537206265001411,1.0,0.013587202645551152
2015-09-15 03:00:00,0.00045224759256132636,0.6581324292657535,0.0,0.0015787811809283615,0.004006534930760957,-0.011974102660350485,0.04267807208326864,1.0,-0.0013105141848858137,0.0017627617774471401,-1.0,-0.013609300872566971
2015-09-15 04:00:00,-0.0089895287958116,-0.4939582631038577,0.7731358067698479,0.0,-0.02657702996221741,0.011556863598135158,-0.010387614945873484,-1.0,0.0008044507842414747,-0.009793979580053076,-1.0,-0.011556741357500216
2015-09-15 05:00:00,0.021967107452861498,-0.24492862503327117,1.7004375541947772,0.0,-0.0016601320752712234,0.0005549406064905956,0.013517201144233576,1.0,0.0009898150172596234,0.020977292435601876,1.0,0.030771272015654952
2015-09-15 06:00:00,-0.011922233227715212,0.36919848675419287,0.11036863095768724,0.0,-0.003807795136857173,-0.022966773499617718,0.0002048903603741992,-1.0,-0.0006662863222209768,-0.011255946905494234,1.0,-0.03223323934109611
2015-09-15 07:00:00,0.01031836837519819,-0.5154393299686472,-0.1227764426421588,0.0,-0.0032834584996147484,0.0009903830461020732,-0.022319163101218484,1.0,0.0015773690038713446,0.008740999371326845,1.0,0.01999694627682108
2015-09-15 08:00:00,-0.008828571428571491,0.8341613962399028,0.1216908808750732,0.035624211853719966,0.00040220321647176907,-0.0065653026338175465,-0.039133333333333256,-1.0,-9.690372141408284e-05,-0.008731667707157408,1.0,-0.01747266707848425
2015-09-15 09:00:00,-0.002633640897167389,0.21674529233674422,0.00040894263193695955,0.016747868453105958,0.008395912028703144,-0.00569841250551923,-0.029525637141029588,-1.0,0.001135425024860036,-0.003769065922027425,-1.0,0.004962601785129982
2015-09-15 10:00:00,0.011187716108419416,0.0,0.0,0.004492362982929129,-0.0095948025973941,0.02464451983569653,-0.029525637141029588,1.0,-0.00028306052711442905,0.011470776635533845,-1.0,0.01523984255756127
2015-09-15 11:00:00,0.019921840490159912,0.0,0.0,-0.00029815146094220625,0.0014509851339383744,-0.00015804681963073016,-0.029525637141029588,1.0,-0.0017402212896484612,0.021662061779808374,-1.0,0.01019128514427453
2015-09-15 12:00:00,0.04804075315437202,0.0,-0.24963068947334544,-0.012526096033402904,0.0010010018176300314,-0.021043432961649258,0.005184661482005055,1.0,-0.002110512134426981,0.050151265288799,-1.0,0.028489203508990625
2015-09-15 13:00:00,0.0213630441663213,1.8187341787390459,0.0,0.0,0.003173594132029437,0.02678568708394901,-0.019320666606060324,1.0,-0.0035264664082124636,0.024889510574533764,-1.0,-0.025261754714265235
2015-09-15 14:00:00,-0.007975001206505416,0.0,0.0,-0.0033222591362125427,-0.007286573823578769,0.0,0.014827211030391325,-1.0,-0.0040677481528613255,-0.00390725305364409,1.0,-0.028796763628177853
2015-09-15 15:00:00,-0.023477020609894046,-1.0582191896520998,0.0,-0.004552352048558532,-0.0001145733166928105,0.0,0.0,-1.0,0.0004672959706026409,-0.023944316580496686,-1.0,-0.020037063526852597
2015-09-15 16:00:00,0.012207792851882232,0.0,0.0,0.0,-0.004560536787948169,-0.00017110399661353882,0.0,1.0,0.002234924278696263,0.009972868573185968,1.0,0.03391718515368265
2015-09-15 17:00:00,0.04059629094294311,3.13123357433101,-0.45309879972057476,-0.02286585365853652,0.006401011664065625,0.017695954828773015,0.050846153846153784,1.0,0.0005992350876467359,0.03999705585529638,1.0,0.030024187282110412
2015-09-15 18:00:00,-0.018453508081388244,0.0,0.8114291031961081,0.00655430711610486,0.0076789278422613435,-0.008126959811352625,0.0,-1.0,-0.0035390992207973734,-0.01491440886059087,1.0,-0.054911464715887245
2015-09-15 19:00:00,-0.021477326968973712,1.0928565079574102,0.07907060740441388,0.0,-0.018897175559025918,-0.016167583104101508,0.015665031842471092,-1.0,0.0007632259163176814,-0.022240552885291393,-1.0,-0.007326144024700523
2015-09-15 20:00:00,-0.006826812617530275,-0.021515379553428828,0.0,-0.0031007751937983147,-0.00826033057851237,0.023851856721520195,-0.0050405405405404965,-1.0,0.0034011201760698693,-0.010227932793600144,-1.0,0.012012620091691248
2015-09-15 21:00:00,0.004675514306573715,-1.2212778283958428,4.259413104816111,0.0,0.005892363731339944,-0.022951983928163226,-0.0038844445651730055,1.0,0.0007904992664534412,0.0038850150401202738,1.0,0.014112947833720418
2015-09-15 22:00:00,-0.0076599664537803655,2.4024260096886807,0.0,0.0,0.0,-1.692731411327013e-05,-0.0038979735970011593,-1.0,0.0014631478136245162,-0.009123114267404881,-1.0,-0.013008129307525155
2015-09-15 23:00:00,0.0,0.4441160236338657,0.0017578302570047993,0.010575427682737172,0.004696795398520998,0.0010973068187363124,0.0,0.0,0.00017883874793017977,-0.00017883874793017977,0.0,0.008944275519474701
2015-09-16 00:00:00,0.005510093150358528,-0.8130701597959381,-0.09689892368013796,0.0,-0.00026171244998839284,0.0,-0.009017239106820712,1.0,0.0012372628598590484,0.00427283029049948,1.0,0.004451669038429661
2015-09-16 01:00:00,-0.0018855130156500168,0.7713284808993678,0.02411787819300416,0.0,0.00634740140217121,0.00015317606594125475,0.01284632565733662,-1.0,-4.856214836267096e-05,-0.0018369508672873458,1.0,-0.006109781157786826
2015-09-16 02:00:00,0.0,0.06174543482665987,0.0681004731833992,0.0,0.004166636035643128,0.0004684096943900016,-0.013240355008150812,0.0,0.00013068544107030995,-0.00013068544107030995,0.0,0.0017062654262170358
2015-09-16 03:00:00,-2.4438226273391937e-06,-0.002291863087048306,-0.04439087763633892,0.0,-0.013643795501687992,0.010740545983552716,0.00020191266359514173,-1.0,-0.00026630585384499026,0.00026386203121765104,1.0,0.000394547472287961
2015-09-16 04:00:00,-0.01063554206562169,-0.4357652044931963,0.02058545028168373,-0.0030778701138812693,0.013209882753837578,-0.011056189676300123,2.752874459732039e-05,-1.0,0.00010846578166300892,-0.010744007847284699,-1.0,-0.01100786987850235
2015-09-16 05:00:00,0.00023712954683564703,-0.106688072811836,-0.11761834251260808,0.0,0.00029545944758030586,0.019310556066048548,2.752874459732039e-05,1.0,0.0007278979787171271,-0.0004907684318814801,1.0,0.01025323941540322
2015-09-16 06:00:00,-0.012051227595335556,0.03519963427810393,-0.14016152290283254,0.0,-9.276151015739909e-05,-0.018086153624011208,0.0,-1.0,0.00035965589439845413,-0.012410883489734011,-1.0,-0.011920115057852532
2015-09-16 07:00:00,-0.000677137074371048,-3.4736648021073466,-0.06315286033307736,-0.010497066995986421,-0.01359244948911323,0.0004002793015869752,0.0,-1.0,0.0015579185851558027,-0.0022350556595268508,-1.0,0.01017582783020716
2015-09-16 08:00:00,0.015152831382866503,3.2849436020445184,0.3384547455174194,0.0,-0.004210731259812221,0.0007476171564734298,0.0,1.0,0.0007420117830806688,0.014410819599785834,1.0,0.016645875259312683
2015-09-16 09:00:00,-0.01222493887530555,0.17014424856046143,-0.05890674525387517,0.0,-0.0028080790723342144,0.005972500701917633,-0.010584510919434777,-1.0,-0.0006561874607259979,-0.011568751414579552,1.0,-0.025979571014365384
2015-09-16 10:00:00,0.001076732673267373,0.49492644158726673,-0.7800726670086627,0.0,0.014117227180949671,0.0006173734409102596,-0.01595155179849108,1.0,0.0004264694701374465,0.0006502632031299265,1.0,0.012219014617709478
2015-09-16 11:00:00,0.012642328186235098,-0.5104264994477355,0.0,0.0,-0.0013506864224243616,0.0,-2.8272813804709e-05,1.0,0.000691289694489439,0.011951038491745659,1.0,0.011300775288615733
2015-09-16 12:00:00,-0.013666285758934405,-0.9618142620189255,-2.752319139182589,0.0,-0.0143548319994387,-0.012500505125670473,-4.712246657811074e-06,-1.0,-0.00019671410255525038,-0.013469571656379156,1.0,-0.025420610148124814
2015-09-16 13:00:00,-0.0020973289389298443,1.2309879375456378,2.436134664567018,0.0,0.01594852771998116,0.00108691746613501,0.0,-1.0,0.0014648538924385249,-0.0035621828313683692,-1.0,0.009907388825010787
2015-09-16 14:00:00,-0.005024813895781498,-0.28456807761997127,-2.8313851276468336,0.0,0.002405868162344672,0.0001635086564871495,0.0,-1.0,0.00038238992172435815,-0.005407203817505856,-1.0,-0.0018450209861374865
2015-09-16 15:00:00,0.00939709458195648,0.20166807733992934,0.0,-0.0190327613104525,-0.014854348683288743,0.0018262127318528073,0.0,1.0,-0.0003237132636382901,0.00972080784559477,-1.0,0.015128011663100625
2015-09-16 16:00:00,0.002711311431657366,-0.08542995610217922,-1.7692636920097857,-0.001904761904761994,-0.0014636888757167815,0.01945470701024172,-0.019508793093698767,1.0,0.0002850271252434524,0.0024262843064139137,1.0,-0.007294523539180855
2015-09-16 17:00:00,-0.002487562189054625,-0.07696284723306224,0.0,0.013650793650793679,0.012194617833078422,0.0047282247283613075,0.04152408781575605,-1.0,-0.0009345014321856601,-0.0015530607568689648,1.0,-0.0039793450632828785
2015-09-16 18:00:00,0.009725685785536151,-0.077386144852979,2.324653567455629,-0.013153773880363274,-0.01061912929837457,0.007302909403686572,0.005758795082874989,1.0,0.001816747701168459,0.007908938084367692,1.0,0.009461998841236658
2015-09-16 19:00:00,-0.007612534195473851,-0.06703873673981571,-4.246914939676618,0.0,0.010697606453897751,0.003358680224889712,0.02503246053120567,-1.0,-0.001240471343706434,-0.006372062851767417,1.0,-0.014281000936135109
2015-09-16 20:00:00,0.0215517781469982,-0.6200520167153531,3.4770715750455214,0.0,-0.0003986091155695882,3.4618746628239546e-05,-0.02805566372592457,1.0,0.00017477175309092762,0.021377006393907272,1.0,0.02774906924567469
2015-09-16 21:00:00,-0.01924723348616309,0.18440238356735308,0.0,0.013011742304030394,0.0,-0.007082173405068563,-0.0006723586895452843,-1.0,-0.0004479548539437372,-0.018799278632219356,1.0,-0.04017628502612663
2015-09-16 22:00:00,-0.013481585822106876,-0.6225863190667803,-0.7675657316998978,0.00692477179729287,0.009945504421177429,-0.0024531024531025012,0.012023041474654323,-1.0,3.294446519325504e-05,-0.013514530287300132,-1.0,0.005284748344919224
2015-09-16 23:00:00,0.01772151898734171,0.489285504356562,0.0,-0.00125156445556945,-0.009807236788368857,0.0,0.019871681033108917,1.0,0.0022704588477573157,0.015451060139584395,1.0,0.028965590426884527
2015-09-17 00:00:00,0.0,1.2628888561101999,0.0,0.0,0.01418633944104261,-0.00011455899157019905,0.001678220280956577,0.0,-0.00031938689458107345,0.00031938689458107345,0.0,-0.015131673245003321
2015-09-17 01:00:00,-0.016161691542288588,-0.8139866600943755,0.0,0.0,0.00035543163797051536,-0.010674625868636208,4.467776164581389e-06,-1.0,-0.001134502086428168,-0.01502718945586042,1.0,-0.015346576350441494
2015-09-17 02:00:00,-0.007987297188643258,0.497097943103461,0.0,0.0,-0.010876255257425712,-0.00990951715620348,4.467776164581389e-06,-1.0,0.001963262060775,-0.009950559249418258,-1.0,0.005076630206442162
2015-09-17 03:00:00,-0.017833025620273592,-0.6191558742504418,0.0,0.0,0.016289507213020363,2.451670224859838e-05,4.467776164581389e-06,-1.0,0.0015351878905055954,-0.01936821351077919,-1.0,-0.00941765426136093
2015-09-17 04:00:00,-0.010112298790489778,0.4568359887049707,1.1718696923562502,-0.0003132832080201002,-0.005686822763791052,7.158701548820717e-05,4.467776164581389e-06,-1.0,0.0012713814486226146,-0.011383680239112393,-1.0,0.007984533271666795
2015-09-17 05:00:00,0.013932967753348029,-0.14770057242336568,0.0,0.0,0.004411324487365586,0.00015100837312007108,0.0,1.0,0.001779182224098174,0.012153785529249854,1.0,0.02353746576836225
2015-09-17 06:00:00,0.004790170006087308,-0.000748416683007431,0.0,0.0025070510811657553,-0.019655617638053492,0.00033432519743330084,0.0,1.0,-0.0010845705060967875,0.005874740512184095,-1.0,-0.006279045017065759
2015-09-17 07:00:00,-0.014043967280163562,-0.028251644402182197,0.0,-0.01938105658018123,0.0002957978527389027,0.02288857944901045,0.0,-1.0,0.0007859889412790306,-0.014829956221442592,-1.0,-0.02070469673362669
2015-09-17 08:00:00,-0.025697590004192226,-1.414712160179733,-0.5090045056102834,0.0,0.013261536834940794,-0.019994732201138253,0.0,-1.0,0.00037019270568397695,-0.026067782709876204,-1.0,-0.011237826488433612
2015-09-17 09:00:00,-0.00390542122757524,1.6349757350500078,1.08902956958,0.00031877590054197,-0.013756430876686172,0.0006436698334052869,0.06512555525337695,-1.0,0.003840609301607433,-0.007746030529182673,-1.0,0.018321752180693533
2015-09-17 10:00:00,-0.0214549049925582,0.0,0.0,0.0,0.013040739810088062,0.026274225489862267,-0.05761521766883715,-1.0,0.002584722558111592,-0.024039627550669792,-1.0,-0.016293597021487118
2015-09-17 11:00:00,0.021113759549831114,1.159965688420274,1.4555649204999628,0.0,-0.0046524113475755685,0.0,0.0061819265574480226,1.0,-0.0008016452969182268,0.02191540484674934,-1.0,0.04595503239741913
2015-09-17 12:00:00,-0.02070613499515776,0.0,0.0,0.01019757807520704,8.279373948178831e-05,0.0010667713524953068,4.487927475259983e-06,-1.0,0.0005730664090892221,-0.02127920140424698,-1.0,-0.04319460625099632
2015-09-17 13:00:00,-0.009693213944038962,0.0,0.0,0.008201892744479524,0.0,0.02083226564426364,-0.012319360919127376,-1.0,0.0009404922503051659,-0.010633706194344129,-1.0,0.010645495209902852
2015-09-17 14:00:00,-0.009503160031369593,0.0,-1.2715690680552219,0.0,0.0,-0.017187534041168587,-0.016279495970355454,-1.0,0.0012909406183459105,-0.010794100649715503,-1.0,-0.00016039445537137376
2015-09-17 15:00:00,0.015818874706512515,0.8183765023738168,0.14765682930299973,-0.017834793491864714,0.0037713114754097626,0.017489075351641598,-0.01189449170156951,1.0,0.0012949344609557798,0.014523940245556735,1.0,0.02531804089527224
2015-09-17 16:00:00,0.015862587329396702,0.0,0.0,0.0,-0.0037571421222095283,-0.015530824366988138,0.017841632889403575,1.0,-0.0016985682580527542,0.017561155587449456,-1.0,0.00303721534189272
2015-09-17 17:00:00,-0.014875342130206491,0.0,0.0,0.0,0.004590163934426127,0.014310442206423262,-0.0140000622224987,-1.0,-0.00035474349853589554,-0.014520598631670595,1.0,-0.03208175421912005
2015-09-17 18:00:00,-0.03130527345745043,0.0,0.0,0.0,0.018208224543080943,0.0,-0.008145179829523792,-1.0,0.0002751917856651469,-0.03158046524311558,-1.0,-0.017059866611444985
2015-09-17 19:00:00,-0.013841961852861077,0.0,0.0,0.0,0.00024093473005651288,0.0,-0.002285927232073704,-1.0,0.002768523669494313,-0.01661048552235539,-1.0,0.014969979720760189
2015-09-17 20:00:00,-0.013380114176974328,0.0,0.2674715353222411,0.013380057343102878,0.010997350356360508,-0.029086003961357836,0.0,-1.0,0.0021040843577509964,-0.015484198534725324,-1.0,0.0011262869876300652
2015-09-17 21:00:00,0.03268749212333085,-1.5007301165518558,-1.8969794280392227,0.00442058730659937,-0.011099246981951492,-0.003950034352355917,0.0,1.0,0.001992832700077893,0.03069465942325296,1.0,0.046178857957978284
2015-09-17 22:00:00,0.021388586740243427,1.401864817821366,0.0,-0.008841174613198525,0.0,-2.9310413892180514e-06,-0.012530803183033592,1.0,-0.0018691984345799452,0.02325778517482337,-1.0,-0.007436874248429589
2015-09-17 23:00:00,0.014267866002062476,-1.0204179543498244,0.0,0.0,0.0009500242139336164,-2.540173826050759e-05,-0.04514087495617837,1.0,-0.0028673101011625775,0.017135176103225052,-1.0,-0.006122609071598319
2015-09-18 00:00:00,-0.024282747264285573,-2.6309047033648363,0.0,0.0,0.011021565753046308,0.014498700588154657,0.0021545685548931734,-1.0,-0.0023075543861134223,-0.02197519287817215,1.0,-0.039110368981397206
2015-09-18 01:00:00,0.010110209684489077,0.0,1.909058389670667,0.009557183816502087,0.0,-0.013978504978909305,0.012292118582790994,1.0,0.0016634232152008155,0.00844678646928826,1.0,0.03042197934746041
2015-09-18 02:00:00,-0.021946041735415905,0.01973586645362824,-0.03569064414096225,0.0,-0.011550356240823172,-0.0003213314255296883,-4.7618820862475e-06,-1.0,0.0009204075894459582,-0.022866449324861864,-1.0,-0.03131323579415012
2015-09-18 03:00:00,0.0,1.3972682534528935,0.05242067327978112,-0.009466708740927752,0.014957474951384891,0.02939124759656721,0.0,0.0,0.0011836282569858806,-0.0011836282569858806,0.0,0.021682821067875984
2015-09-18 04:00:00,0.02059472857837399,-1.1856780766333705,-0.10782395321036935,0.0,-0.0009881313127303787,9.491105886265551e-07,0.0,1.0,8.086165988183794e-05,0.020513866918492153,1.0,0.021697495175478032
2015-09-18 05:00:00,-0.017404251885287127,0.18093203956404164,0.09859939542249556,0.0,0.0,-0.03190719976310185,-0.005323809523809504,-1.0,-0.0006047029136031609,-0.016799548971683967,1.0,-0.037313415890176116
2015-09-18 06:00:00,-0.0028240430441382586,0.8999610959803963,-0.10340060822866215,0.0,0.0,1.1764705882283072e-05,-4.7873690055871524e-06,-1.0,0.0016045778596396653,-0.0044286209037779235,-1.0,0.012370928067906043
2015-09-18 07:00:00,-0.004100795755968318,-0.59112752801082,-0.213765039816062,0.0,-0.0004202718817454875,0.0,-4.7873690055871524e-06,-1.0,0.0004801237565471088,-0.004580919512515427,-1.0,-0.00015229860873750348
2015-09-18 08:00:00,0.004384025739504776,0.4849865961269269,-0.11356426515498746,0.0,0.0004204485844632571,-0.00029313380626890564,0.002915507724420016,1.0,0.0005279817619199172,0.0038560439775848585,1.0,0.008436963490100285
2015-09-18 09:00:00,-0.005566162821532814,0.0005946322426741553,0.4186536884834467,0.009875756610385323,0.006852258941502724,-0.00028137199730983887,0.0,-1.0,0.0001598538223625132,-0.005726016643895327,-1.0,-0.009582060621480187
2015-09-18 10:00:00,-0.01814128495657338,-0.9888883942967489,-0.07259436939150433,0.0,0.010662540419494836,0.011758522256467296,0.0012697382238939028,-1.0,0.00038200650877578566,-0.018523291465349166,-1.0,-0.01279727482145384
2015-09-18 11:00:00,0.004894105888679489,1.0245789083371726,0.05622285716129064,0.0,0.002756130829548554,-0.0007947569303773423,0.010688507708883566,1.0,0.0009818632481916226,0.003912242640487866,1.0,0.022435534105837034
2015-09-18 12:00:00,0.0,0.16343134471593643,-0.03449078604514572,0.0,-0.0049139188249575,0.0,0.0,0.0,0.00046860912627226905,-0.00046860912627226905,0.0,-0.004380851766760134
2015-09-18 13:00:00,0.017902688255282444,-1.6772929096330702,0.0,0.0,7.824726134593115e-05,-0.010890040370845244,0.004226415094339684,1.0,5.032648355508739e-05,0.017852361771727356,1.0,0.018320970897999625
2015-09-18 14:00:00,0.007960015797282383,1.3690373978037373,0.0,0.0,-0.004925544546746403,-3.922649278846669e-06,-0.012945287840072268,1.0,-0.0004303638807338331,0.008390379678016216,-1.0,-0.00946198209371114
2015-09-18 15:00:00,-0.036557762005236534,0.0,-0.044370356900727194,0.0,7.824732257177519e-07,0.00013827338708019562,-0.012898922427966336,-1.0,-0.000669793024168403,-0.03588796898106813,1.0,-0.044278348659084345
2015-09-18 16:00:00,0.010002115832195338,0.0,0.12878098176663472,0.011041009463722452,0.0,-4.902633694791742e-06,-0.004960401341562966,1.0,0.0028594501759630843,0.007142665656232254,1.0,0.043030634637300384
2015-09-18 17:00:00,0.012811409200599642,-1.1189478282552732,-0.5871158913437862,-0.020592823712948426,0.0015649452269171301,-0.00013825481244413915,-4.720744366739019e-06,1.0,0.0014118648781510602,0.011399544322448583,1.0,0.004256878666216329
2015-09-18 18:00:00,-0.02254811409914941,0.005878972134817904,-0.7888468427610067,0.008517350157728788,0.0037429603613590642,0.022641620452773497,0.01855724610656602,-1.0,-0.0010875123279609495,-0.02146060177118846,1.0,-0.03286014609363704
2015-09-18 19:00:00,0.002584802678745577,0.8605099877995299,-0.43971523307115334,0.0,-1.7988059057172995e-05,0.005611014955583786,0.0,1.0,0.0019205233444518637,0.0006642793342937132,1.0,0.022124881105482174
2015-09-18 20:00:00,-0.02526575342465755,-1.3160789382932871,0.9942339926877333,0.04128870816390369,-0.015330794625071259,-0.015009286633911522,-0.019206347735004216,-1.0,0.0006843308574850785,-0.02595008428214263,-1.0,-0.026614363616436345
2015-09-18 21:00:00,0.014315212974970591,0.2968667453942207,-0.8834314186990322,-0.012535255405828777,-0.002761414134712188,0.035185655493769084,0.0,1.0,0.003463470192522817,0.010851742782447774,1.0,0.036801827064590405
2015-09-18 22:00:00,-0.0036891177943891643,0.4726994588429189,1.4980330064572045,-0.0003173595683910377,5.940490541952933e-05,-9.668262574484886e-07,0.0,-1.0,-0.0015681169669235046,-0.00212100082746566,1.0,-0.012972743609913434
2015-09-18 23:00:00,0.029940790302487426,0.0,-0.34629729446860924,0.022215169787368986,0.0,0.024833923259058383,0.0,1.0,0.0006996244302124085,0.029241165872275016,1.0,0.03136216669974068
