,loss
0,0.0005731845256277259
1,0.00029001075682070777
2,0.0002862384740303132
3,0.0002833820106501519
4,0.0002812551196444039
5,0.0002785731464670435
6,0.0002772960344812419
7,0.0002755114734733857
8,0.0002741970438390515
9,0.0002737015935998228
10,0.00027200154084136726
11,0.0002707462110748941
12,0.0002701907023615879
13,0.0002691555393026821
14,0.0002684621365773207
15,0.0002677781216390648
16,0.0002675398063945967
17,0.0002669702079620849
18,0.0002663633412931892
19,0.0002656478532246489
20,0.00026533823357781253
21,0.00026569844103377523
22,0.0002644832881743431
23,0.0002644953626897071
24,0.00026408763241807064
25,0.0002636206135127108
26,0.00026360564633837646
27,0.0002633398219371665
28,0.00026304269537812103
29,0.00026277412795527936
30,0.0002628251808654959
31,0.0002628687532008733
32,0.00026223995806437013
33,0.0002620441023150338
34,0.0002620012107903973
35,0.0002616085067916141
36,0.0002616856598548817
37,0.0002612895864026568
38,0.00026139219368757454
39,0.00026164242998119635
40,0.000261208112460869
41,0.00026113632014466233
42,0.0002611586619377238
43,0.00026087651952251155
44,0.00026102148229303283
45,0.00026088255180183414
46,0.00026056664696342305
47,0.00026042762081120884
48,0.0002606463821526563
49,0.00026028986607262223
50,0.00026051829566253406
51,0.0002600944915221304
52,0.00026025658078382045
53,0.0002602800949393523
54,0.00026018334398414476
55,0.0002601654528856125
56,0.00025984060849116247
57,0.0002599909609198783
58,0.00026002782835154753
59,0.0002597972273376915
60,0.00025968608925724674
61,0.00025977726455168757
62,0.0002598481867075085
63,0.00025977172766954485
64,0.0002596778303324395
65,0.0002594311699298614
66,0.0002592344962024128
67,0.00025974429522240426
68,0.0002590744117187522
69,0.00025921314793105515
70,0.0002591162132216437
71,0.0002594483375529265
72,0.00025937950719137626
73,0.0002593158137226854
74,0.0002590942607436382
75,0.00025910624993350184
76,0.0002592376308724747
77,0.0002585329304266642
78,0.0002591283427455425
79,0.00025921433757180126
80,0.00025893302046460823
81,0.0002590103759265062
82,0.00025901673733152487
83,0.0002589617481274102
84,0.0002588556919808629
85,0.0002588406388968144
86,0.0002588091082536464
87,0.0002587536473200314
88,0.00025874361885851936
89,0.0002591590191899476
90,0.00025853279788405425
91,0.0002584212021223414
92,0.0002587424986080958
93,0.0002586252643538441
94,0.0002589322949636337
95,0.0002587488774147933
96,0.0002585294323313986
97,0.00025851457558399133
98,0.0002583757688661912
99,0.00025875018739824235
