,loss
0,0.00027428503174837366
1,0.00026530799581449515
2,0.0002646952574341492
3,0.00026397561344805554
4,0.0002634482215465136
5,0.00026315979975817305
6,0.000263261875009967
7,0.00026285320627422916
8,0.00026276966731426433
9,0.0002626982588053367
10,0.00026264329054948444
11,0.0002626833111116854
12,0.0002623490559149408
13,0.0002620686772263266
14,0.0002619447324005919
15,0.00026171427731564123
16,0.0002619231039562832
17,0.0002617182441839362
18,0.00026172486930094385
19,0.00026160300188343363
20,0.00026138374869129593
21,0.00026138498059878715
22,0.0002613605936483416
23,0.00026162806494946277
24,0.00026126499322640144
25,0.0002614617762417504
26,0.0002612948685249717
27,0.0002614609388143615
28,0.00026137598367798797
29,0.0002606585414460929
30,0.00026116731716233576
31,0.00026115730076327874
32,0.0002612927854432636
33,0.00026133027880499693
34,0.00026116038310772813
35,0.0002608412684663998
36,0.0002606351028879548
37,0.00026081795719428054
38,0.0002607841810797695
39,0.0002605300836561674
40,0.00026081179637268335
41,0.00026049856666675444
42,0.00026065398830328856
43,0.00026086444910586353
44,0.0002606488296527213
45,0.00026059338597273103
46,0.0002607676026256097
47,0.00026051268397429784
48,0.00026088528523197224
49,0.00026034938671579626
50,0.00026035467722121245
51,0.00026044026690256664
52,0.00026043348451342815
53,0.0002602085938736656
54,0.00026047186539823416
55,0.00026046989845731694
56,0.00026044582092821857
57,0.00026042887265769653
58,0.0002600866252749763
59,0.0002605331783003104
60,0.0002600849644047451
61,0.00026012275310805227
62,0.00026014930511995506
63,0.00026029041534677834
64,0.00026023777704101895
65,0.0002599754901918104
66,0.0002597076921958558
67,0.00026000619500389966
68,0.0002596794573780954
69,0.0002599185247164226
70,0.00025996784300171244
71,0.0002601042765308714
72,0.0002602656355481787
73,0.00026000440537717306
74,0.00025992511129343897
75,0.00025985591790883593
76,0.0002598643031533308
77,0.0002600126571311231
78,0.0002597562042626948
79,0.00025924663698121287
80,0.0002599138470969487
81,0.0002596928676290326
82,0.00025974213537864404
83,0.0002598401434115141
84,0.00025997874516099184
85,0.0002596160152044955
86,0.00025952740970468496
87,0.0002598639267334744
88,0.00025959048329240384
89,0.0002595929607339145
90,0.0002594510992910324
91,0.0002596206377234594
92,0.0002599287321021212
93,0.00025959600270903825
94,0.00025965347006105127
95,0.0002594744649607585
96,0.00025965745970668114
97,0.0002593814902455743
98,0.0002594762625524989
99,0.0002598377284200931
