,loss
0,0.0006653949061234448
1,0.0006446012249549198
2,0.0006448009925127182
3,0.000644710037652895
4,0.0006455241597756915
5,0.0006450249396015047
6,0.0006448910044701891
7,0.0006442295133716512
8,0.000647025746531117
9,0.0006474785967857504
10,0.000647400814636809
11,0.0006480036524852973
12,0.000649263253901339
13,0.0006491591838896064
14,0.000649783320511854
15,0.0006533303927905823
16,0.0006524387644134717
17,0.0006519690012769283
18,0.0006535021189305707
19,0.0006541359241326818
20,0.0006533350382042623
21,0.0006567892507661453
22,0.000656147963812494
23,0.0006556334794274701
24,0.0006568238507785383
25,0.0006561085350580788
26,0.0006567173898403365
27,0.0006597195202917914
28,0.0006561902919558058
29,0.0006544246485429271
30,0.0006557868199686009
31,0.0006584761017280476
32,0.0006622134290176087
33,0.0006568409215343118
34,0.0006606466685826672
35,0.0006636560604815908
36,0.000660923103865947
37,0.0006599144633464982
38,0.0006676825037722792
39,0.0006634008135453709
40,0.0006651658057199993
41,0.0006659253252703054
42,0.0006678560882819975
43,0.0006613488455666978
44,0.0006684344022867885
45,0.0006607256551341258
46,0.000664028173934857
47,0.0006702036568874268
48,0.0006632981992788334
49,0.0006634544097505178
50,0.0006651621537385208
51,0.0006714039120902903
52,0.0006662861084647863
53,0.000670572373779337
54,0.0006738964529487173
55,0.0006695834073102248
56,0.0006709704333071026
57,0.0006689376910379531
58,0.0006672918246476894
59,0.0006693559458136538
60,0.0006621939239440651
61,0.0006701729367678715
62,0.0006686827437567433
63,0.0006669154148742877
64,0.0006666091398280807
65,0.0006670397677831186
66,0.0006632058872188466
67,0.0006560334456331808
68,0.0006663627564631895
69,0.0006654279450394119
70,0.0006765544512927615
71,0.0006693270434222601
72,0.0006636237826284988
73,0.0006682034377545681
74,0.0006695260641654624
75,0.0006627239550602632
76,0.0006577325298299981
77,0.0006775448406693495
78,0.0006669834864270767
79,0.0006592747014285896
80,0.0006685417787003308
81,0.0006665322367221729
82,0.0006683633349255455
83,0.0006652711104482165
84,0.0006723209237764185
85,0.0006744514699837747
86,0.0006658800901148417
87,0.0006631935748283274
88,0.0006613673003044822
89,0.000665053087062466
90,0.0006717035336771302
91,0.0006667975304275016
92,0.000662078921811797
93,0.0006713887682329178
94,0.0006717038103312637
95,0.0006689539329645038
96,0.0006771594498969898
97,0.0006612105934682677
98,0.0006778602059252138
99,0.0006744924008916291
