,loss
0,0.00031434001411233476
1,0.0003092848176981065
2,0.00030789590897584547
3,0.0003071636174717265
4,0.00030691389121567783
5,0.00030627344364751307
6,0.00030543433963380024
7,0.0003049751102911652
8,0.0003046093015670758
9,0.0003045728236307076
10,0.00030458114957642964
11,0.00030416480836391644
12,0.00030420410242201887
13,0.0003040768869431817
14,0.000303988575275182
15,0.00030390468547496165
16,0.0003036881809515252
17,0.00030363754812929016
18,0.00030352434015668386
19,0.00030341664118777316
20,0.0003028650349403975
21,0.00030298213323765895
22,0.0003029729252097244
23,0.00030338883619317994
24,0.0003030808090116232
25,0.0003035259738824127
26,0.0003028394939583773
27,0.0003028070981761683
28,0.0003028401649867803
29,0.00030269325275261103
30,0.00030271710971074904
31,0.0003022224438530122
32,0.0003029189583282586
33,0.0003030384266946906
34,0.0003028017685746247
35,0.000302659751120959
36,0.0003024455733991184
37,0.0003023898481331523
38,0.0003024472545486838
39,0.0003026247415624666
40,0.00030228126517652446
41,0.0003018279016415005
42,0.000302328617530177
43,0.000302403619765366
44,0.00030202884612207207
45,0.0003026159949159195
46,0.00030213957566805764
47,0.0003017412587393952
48,0.00030182482364288405
49,0.0003017889242684074
50,0.00030162461265509
51,0.00030200428440058894
52,0.00030219940037352677
53,0.0003021651921680893
54,0.00030240561796724503
55,0.0003015248929235843
56,0.000301852053304545
57,0.00030160459477012445
58,0.00030160147640474354
59,0.0003014759582514994
60,0.0003016563264492083
61,0.0003015790673189391
62,0.0003015114116867821
63,0.0003020123078421181
64,0.0003013337968881205
65,0.00030157771353920724
66,0.0003012647347659468
67,0.0003017218309803523
68,0.0003014339810003356
69,0.00030122430851341414
70,0.00030162791895555754
71,0.0003018475925072675
72,0.00030107440180709457
73,0.000300586407402106
74,0.0003019412269594651
75,0.00030081954184986654
76,0.00030140245203487295
77,0.00030200865902519524
78,0.00030090411960040424
79,0.0003016882869948487
80,0.00030131351098839986
81,0.00030068787312277975
82,0.00030146926184631596
83,0.000301541301452109
84,0.00030090941563380914
85,0.0003012237088290726
86,0.00030060940520547705
87,0.0003013931493222381
88,0.00030087899789935937
89,0.000301519645058516
90,0.0003011443653193023
91,0.0003014078556607224
92,0.0003015881001156544
93,0.00030088760224765947
94,0.00030022954373758794
95,0.0003009052063596392
96,0.0003008755519102027
97,0.00030085554919395495
98,0.00030161294910506433
99,0.00030103296747399953
