,loss
0,0.000277423409336891
1,0.0002692350058922654
2,0.0002682417822822452
3,0.0002673793680707984
4,0.00026771540658051906
5,0.0002671096871235215
6,0.0002668749852949745
7,0.0002667114700649646
8,0.00026662601284411385
9,0.00026656095816722823
10,0.0002662998365029855
11,0.00026601163294082657
12,0.0002661827998173395
13,0.0002657162685457813
14,0.00026560329553015807
15,0.0002657527514409477
16,0.000265592261176118
17,0.0002655651373216279
18,0.00026557773916237835
19,0.00026578891525866783
20,0.0002653033022960493
21,0.00026558683261479
22,0.00026539611400351674
23,0.0002650716738958073
24,0.00026494749480247186
25,0.000264940659601409
26,0.0002649859064594622
27,0.000264917687424635
28,0.0002651058367222744
29,0.0002649442830052901
30,0.00026481139856417856
31,0.00026510680327115123
32,0.00026458810067035666
33,0.0002646451114106563
34,0.00026478156430558084
35,0.0002645339576402216
36,0.00026486618839088714
37,0.0002645406412183726
38,0.00026470314338836577
39,0.00026451914912288245
40,0.00026447772944596066
41,0.0002644099628543221
42,0.0002643794815249539
43,0.00026392684817028926
44,0.0002643054605912827
45,0.0002641670661557506
46,0.0002642496564977821
47,0.0002641550729196053
48,0.0002641039515922276
49,0.0002643051130068632
50,0.00026396845753891583
51,0.00026426993338179663
52,0.0002641500233633085
53,0.0002640499049287052
54,0.000264262462905174
55,0.00026409123208953486
56,0.000264386369815891
57,0.0002637691078108482
58,0.00026378323321845406
59,0.00026398341928018807
60,0.0002641051261468325
61,0.0002639337663363231
62,0.0002636212269922687
63,0.00026397231519878045
64,0.0002637180049855446
65,0.00026371578208687934
66,0.00026346653219606745
67,0.0002636601522824129
68,0.0002635569179087554
69,0.0002638766708816516
70,0.00026352450104292547
71,0.00026363819533706544
72,0.00026334399099007123
73,0.00026341265538154084
74,0.00026338669817242363
75,0.00026342613501562214
76,0.0002635930204938881
77,0.00026337859417968704
78,0.00026334045943888124
79,0.0002636856276998468
80,0.00026351637904060743
81,0.00026329080111326064
82,0.00026290526354396976
83,0.0002632610319307265
84,0.00026313782094954514
85,0.00026320653706874683
86,0.00026312368571464986
87,0.0002631123288359059
88,0.00026344445265523566
89,0.000263096014974188
90,0.00026303342677792466
91,0.0002632811316444677
92,0.0002633385808002753
93,0.0002630481932893573
94,0.0002629455776167352
95,0.0002634141713346839
96,0.0002633006678419689
97,0.0002633259503499296
98,0.0002628198315704541
99,0.0002629324152366302
