,loss
0,0.003705738605546686
1,0.003705379571981119
2,0.0037049138217003868
3,0.0037058183461353682
4,0.0037043020353976063
5,0.0037055716207758937
6,0.003705389615740687
7,0.0037053425964054905
8,0.003705182800062596
9,0.003705335614301822
10,0.0037046328579358285
11,0.003705097404782752
12,0.003704859213610592
13,0.0037046352018107916
14,0.0037048374766473
15,0.003706215759978157
16,0.0037055380681364682
17,0.003705497689371383
18,0.0037050898480860124
19,0.00370621072336549
20,0.0037050663066958774
21,0.0037057551636675086
22,0.0037063073274044094
23,0.0037058343242979664
24,0.0037063228042072214
25,0.0037060137332693673
26,0.00370635874794348
27,0.003705046501996993
28,0.003705082996550388
29,0.0037051087046110556
30,0.0037054719359677145
31,0.003704216635119866
32,0.0037050573777812094
33,0.003705682557706153
34,0.0037045658612215038
35,0.0037051386295655305
36,0.0037035163501364004
37,0.003704732211600114
38,0.0037047749503782046
39,0.0037048115312371247
40,0.0037054835356272135
41,0.003705212081949095
42,0.0037053154646097077
43,0.003704405144887793
44,0.0037046814208332316
45,0.003705003468002378
46,0.0037038652565749347
47,0.0037066132150283073
48,0.0037055310186437005
49,0.003704136582702908
50,0.0037061530217535497
51,0.0037049140861843736
52,0.003705619882436942
53,0.0037052956761872524
54,0.003704434295274798
55,0.0037032851896630025
56,0.003705130804808035
57,0.003705091751581911
58,0.0037052302702836166
59,0.0037055496011041246
60,0.0037047944611166917
61,0.0037053469976679122
62,0.003705666215974545
63,0.0037049765538679055
64,0.0037049721432004966
65,0.003705979441377745
66,0.0037044597422951834
67,0.003706054428131432
68,0.0037044437447530964
69,0.003704823240275504
70,0.0037048075529702426
71,0.003706332082303984
72,0.0037060434178777255
73,0.0037044320891373847
74,0.0037056253459572404
75,0.003705328208217937
76,0.0037051080789585393
77,0.0037057161774685494
78,0.0037041357717929077
79,0.0037063925392470894
80,0.0037049564531700784
81,0.003705201449997281
82,0.0037046644618055472
83,0.0037074007209342372
84,0.003704571278882511
85,0.0037048871234707753
86,0.0037058030121371963
87,0.003706408357125717
88,0.0037042744575968
89,0.0037050579470250945
90,0.003705185546494418
91,0.0037056405903286016
92,0.003706631862679609
93,0.0037044602512236687
94,0.0037054362312735427
95,0.0037056711301786723
96,0.0037050181931141393
97,0.003705957126670419
98,0.003704682775417475
99,0.0037059160173981247
