,loss
0,0.0004682921025828604
1,0.00030427846767594886
2,0.0002888723401564776
3,0.0002818076782852972
4,0.00027768358684291414
5,0.00027497288931613956
6,0.00027304166670085844
7,0.0002715927557585509
8,0.00027046841076717526
9,0.0002695735920633596
10,0.0002688467630978062
11,0.0002682460604322626
12,0.00026774211091139065
13,0.0002673137004169466
14,0.00026694528549809374
15,0.0002666252066491896
16,0.00026634458309737633
17,0.0002660965940383251
18,0.0002658758588849034
19,0.0002656781260005936
20,0.0002654999704398148
21,0.0002596027116503657
22,0.00025937026843541987
23,0.0002592580588216845
24,0.00025917770993789344
25,0.0002591118298160721
26,0.0002590546328016407
27,0.0002590034118095363
28,0.00025895664616681826
29,0.0002589133985596921
30,0.0002588729842001991
31,0.0002588349122676575
32,0.0002587988034934015
33,0.00025876438838367616
34,0.0002587314593696055
35,0.00025869983312879657
36,0.0002586693624660971
37,0.0002586399276003097
38,0.00025861142994821457
39,0.00025858380088135375
40,0.0002585569627679119
41,0.0002585102393581534
42,0.000258472330659947
43,0.00025845998782616624
44,0.00025844906345244
45,0.0002584392740880751
46,0.0002584302977283989
47,0.000258422009300875
48,0.0002584142645635939
49,0.000258406983232511
50,0.0002584000113859119
51,0.0002583933456051441
52,0.0002583869283914849
53,0.0002583807045481556
54,0.00025837464088780595
55,0.0002583687571045499
56,0.00025836297575451044
57,0.00025835731006868456
58,0.0002583517436935798
59,0.0002583462742366575
60,0.0002583408732852546
61,0.0002584384763655329
62,0.0002583923365187028
63,0.0002583730598791635
64,0.0002583645009172105
65,0.0002583603367127023
66,0.0002583580675657447
67,0.0002583566077317625
68,0.00025835554207362616
69,0.0002583546950593156
70,0.0002583539533657471
71,0.00025835326980509413
72,0.00025835262453632977
73,0.00025835199607130474
74,0.0002583513841384525
75,0.00025835077304029504
76,0.0002583501632699924
77,0.00025834956594878697
78,0.0002583489735417764
79,0.0002583483807229343
80,0.00025834778843644967
81,0.00025833949564246734
82,0.00025833932314069824
83,0.00025833915894368873
84,0.00025833900574220403
85,0.0002583388685023752
86,0.0002583387320489726
87,0.00025833860691928
88,0.000258338485950277
89,0.0002583383677370794
90,0.000258338259490003
91,0.00025833815262571246
92,0.0002583380486341011
93,0.00025833795537479797
94,0.0002583378618762502
95,0.0002583377713481907
96,0.000258337685755289
97,0.0002583376018867702
98,0.0002583375240007432
99,0.00025833744644860636
