,loss
0,0.0003717793467219001
1,0.0002906567401551524
2,0.0002792266160598533
3,0.00027460583657283843
4,0.00027247420025529675
5,0.00027118197815756857
6,0.00026989897821106393
7,0.00026919593018648227
8,0.0002685213979150154
9,0.00026850151393000937
10,0.0002676595759280455
11,0.0002675060348473743
12,0.0002671510618545157
13,0.0002669280440062289
14,0.00026675638683952113
15,0.0002665499780267066
16,0.0002665582144621073
17,0.00026644059655648325
18,0.00026611699727030865
19,0.000266100964169168
20,0.00026590601680217223
21,0.0002660170161023695
22,0.00026571877803047855
23,0.0002655302906688046
24,0.0002655166638606052
25,0.00026556144787893233
26,0.0002657111614426369
27,0.0002653119102692101
28,0.00026504032530835086
29,0.0002652216437795703
30,0.0002652659118913257
31,0.00026540721400515057
32,0.00026512455320975014
33,0.00026508395844635906
34,0.00026502064681891313
35,0.000264966217698812
36,0.00026499013498457554
37,0.0002648597787169563
38,0.00026498232143370027
39,0.0002649933913208103
40,0.0002646499448407478
41,0.00026478782444418637
42,0.00026472853430577285
43,0.00026466512360905266
44,0.00026469687113332485
45,0.00026466155117075944
46,0.0002648284069386845
47,0.0002646528971429566
48,0.00026458735960359743
49,0.0002646379036155075
50,0.00026464839530443104
51,0.00026448134077113115
52,0.00026440228819271666
53,0.00026450799907638746
54,0.00026442466671020807
55,0.00026469548484849757
56,0.00026437397834170554
57,0.0002644833016625866
58,0.00026452392564209706
59,0.0002643867445763258
60,0.0002644480176809829
61,0.00026448279487770496
62,0.0002643826194014467
63,0.000264262448060519
64,0.00026436338911158187
65,0.0002642526474129148
66,0.0002641952483436946
67,0.0002642037840704792
68,0.0002642233814826449
69,0.00026434179229319505
70,0.00026410637418128547
71,0.000264242666653243
72,0.0002641731936022739
73,0.00026424655394695525
74,0.0002639092615600171
75,0.00026415859589464625
76,0.0002641247129538086
77,0.00026413262058294304
78,0.0002641516847257204
79,0.0002641362257582955
80,0.00026407104151572044
81,0.00026406766125335946
82,0.0002640159120574322
83,0.0002640086753359931
84,0.00026407670402666495
85,0.0002639730428763713
86,0.000264025655968972
87,0.0002639964694208639
88,0.0002639924355967707
89,0.0002641109272971221
90,0.00026392723645825766
91,0.0002639977897085987
92,0.0002639940369186425
93,0.0002640941066040299
94,0.00026392497645455205
95,0.0002639227181902587
96,0.0002638302101563315
97,0.00026376797261050807
98,0.00026380361802920286
99,0.00026398821497395183
100,0.0002639265062088757
101,0.00025764196320489504
102,0.00025756035750246453
103,0.00025749952203177876
104,0.00025755825050038743
105,0.0002575535171504086
106,0.00025748517575209783
107,0.00025760996160557897
108,0.00025755913758124797
109,0.00025739350918402596
110,0.0002574640057751956
111,0.0002575671376400655
112,0.00025747293550517936
113,0.00025748180698793323
114,0.00025736598379489176
115,0.0002573957071849643
116,0.0002573010389104458
117,0.0002573776310600461
118,0.0002571802203649022
119,0.0002573467064395193
120,0.000257356387074656
121,0.0002573515346540341
122,0.00025725358523978
123,0.000257256823872291
124,0.00025739604828609627
125,0.00025724844895027394
126,0.0002573288220996698
127,0.0002573653007737095
128,0.0002573792690077481
129,0.00025734856966987433
130,0.0002573274315265482
131,0.00025729116193301624
132,0.0002572923951626983
133,0.00025731439169983345
134,0.00025723886263848107
135,0.00025730868936214233
136,0.00025722913972483813
137,0.0002572473728731672
138,0.0002573843106635621
139,0.0002572503443218198
140,0.0002571089196176566
141,0.0002572029285006599
142,0.00025723908200446976
143,0.0002571880930566529
144,0.0002572495793805493
145,0.00025717521463930113
146,0.0002572203467763889
147,0.0002572835172560242
148,0.0002572163442711551
149,0.00025726148670301974
150,0.00025699601470359777
151,0.00025733798045219654
152,0.00025711644427990816
153,0.00025725442737879815
154,0.0002572162790167616
155,0.0002572668491095254
156,0.0002571974842077612
157,0.00025722181890277867
158,0.0002571289447382417
159,0.0002572590800502813
160,0.00025718166541685415
161,0.0002570683032496166
162,0.00025709271419456134
163,0.00025720439590958894
164,0.0002571556336657241
165,0.00025724873198557937
166,0.00025718401247693397
167,0.00025710307875810394
168,0.00025723318010443706
169,0.00025721137240448613
170,0.000257012696899689
171,0.0002571927165123695
172,0.00025718300072628223
173,0.00025711817752099484
174,0.0002572335733843183
175,0.00025714555353798115
176,0.0002571128235980888
177,0.00025709518344969347
178,0.00025713266880152553
179,0.00025709756372885897
180,0.0002571838512857112
181,0.00025721655948589175
182,0.00025709303522278694
183,0.0002570935088362908
184,0.00025709163754183956
185,0.0002571532559503401
186,0.00025714794257606955
187,0.00025712143002429977
188,0.00025725491964248977
189,0.00025717961255442815
190,0.00025716808888789883
191,0.00025711361818856084
192,0.00025716639389078747
193,0.0002570693038140767
194,0.00025701526477887133
195,0.00025731687980322837
196,0.0002570788141900667
197,0.000257080812652955
198,0.00025714712671897743
199,0.00025711082423496013
200,0.0002570431244178022
201,0.00025668040960866216
202,0.00025665878239347276
203,0.00025666365088551765
204,0.0002566963111391176
205,0.0002568127042335126
206,0.00025687946224445946
207,0.00025663550831916786
208,0.00025675843469886734
209,0.00025674079616381005
210,0.0002565695740688759
211,0.00025671327122414773
212,0.0002567224154591154
213,0.00025682384606176437
214,0.0002566517048380251
215,0.0002566717460391733
216,0.00025671240052252636
217,0.0002566800617097881
218,0.0002566630621827461
219,0.00025660716207630795
220,0.0002566338505382322
221,0.0002566763950911779
222,0.0002567022710590173
223,0.00025670923934598795
224,0.00025665283460010355
225,0.00025658332299003647
226,0.0002566413847083686
227,0.00025667471228680905
228,0.00025669054702961227
229,0.00025676230906233487
230,0.00025676924820609414
231,0.0002567374621126125
232,0.00025661346727440156
233,0.0002567041089325404
234,0.00025676558007363783
235,0.0002565890446121108
236,0.00025669578664237264
237,0.0002566947279031121
238,0.00025659520135793394
239,0.0002566887155709944
240,0.00025678266462666907
241,0.00025669741503777467
242,0.000256685112974966
243,0.00025673515701653905
244,0.0002566678303998716
245,0.0002566859145156718
246,0.0002567931565957698
247,0.0002565501566937869
248,0.00025666444472090976
249,0.0002566269100296157
250,0.00025671456202013134
251,0.00025677885072540905
252,0.0002567852718864794
253,0.0002568024367437521
254,0.0002567451499761452
255,0.0002566697712027002
256,0.0002565688134221301
257,0.00025671524887361526
258,0.0002567003055466737
259,0.00025676101422348
260,0.00025666119468859027
261,0.00025667180540802335
262,0.0002567219686905137
263,0.000256622252042761
264,0.00025658711582445334
265,0.00025668061971740095
266,0.00025656613951457454
267,0.00025662008936312616
268,0.0002566269407875361
269,0.00025656730386613676
270,0.0002567719123697663
271,0.0002566383168174796
272,0.00025668666394176154
273,0.0002565598233725131
274,0.00025657181331781005
275,0.0002566788326329422
276,0.00025662333637763916
277,0.00025664608042279887
278,0.00025673767072698723
279,0.00025672267826092813
280,0.0002565849463553306
281,0.00025663352873324076
282,0.000256623692365747
283,0.0002566171301527348
284,0.00025652543470086565
