,loss
0,0.0003260137878107587
1,0.0002467992311768507
2,0.0002437164899899238
3,0.0002420408347121369
4,0.00024062645787362177
5,0.0002387209151548884
6,0.00023768628088955966
7,0.00023600816005973343
8,0.0002346520398150814
9,0.00023379614656386896
10,0.00023321892937973725
11,0.00023205480390146684
12,0.00023046772874693995
13,0.0002294121533305673
14,0.0002290547641939749
15,0.0002292035360864478
16,0.00022656093481004524
17,0.0002273590808423161
18,0.0002257325675614851
19,0.000227201491310474
20,0.00022598996947328502
21,0.00022419516192171847
22,0.0002245458868875555
23,0.00022377934819336082
24,0.00022546698111583675
25,0.000222942413481395
26,0.00022280413952328702
27,0.00022476652184236389
28,0.00022381477598988733
29,0.00022429991507009884
30,0.00022172213013128177
31,0.00022102620476557985
32,0.00022093009319275612
33,0.00022059299731276832
34,0.0002216510971628305
35,0.00021973114043728604
36,0.00022016092929045988
37,0.00022200034757474148
38,0.00022252417888542369
39,0.0002233912010304717
40,0.00022087947226625927
41,0.00021999322631415584
42,0.0002197735492455418
43,0.0002183423153599323
44,0.0002208834244346382
45,0.00021993978624561324
46,0.00022049310068321005
47,0.00021916594374451413
48,0.0002200130979986856
49,0.00021793075862407789
50,0.00021755895047896473
51,0.00021653503697207364
52,0.00021719545288773854
53,0.00022205749230197943
54,0.00021743945868335385
55,0.0002203565373926553
56,0.0002149828683910533
57,0.00021702076723844772
58,0.00021891410379816653
59,0.0002177137315335522
60,0.00021876410080203524
61,0.0002180199719351496
62,0.00021392829357998907
63,0.0002154066225826123
64,0.0002138483066618983
65,0.00021869176850861105
66,0.0002167068149135073
67,0.00021542921031720807
68,0.00021750956310692254
69,0.00021685355259865285
70,0.00021504901066605488
71,0.00021372627138224818
72,0.00021707119527644846
73,0.000214481519663863
74,0.00021375429317635315
75,0.00021527759554600478
76,0.00021683191223229752
77,0.00021629684762207926
78,0.00021672674763559665
79,0.0002209447742468981
80,0.00021826068729149212
81,0.00021357938547409623
82,0.00021635935508416287
83,0.00021480159258011316
84,0.000213284593754885
