,loss
0,0.0002998866865527554
1,0.0002957445670241403
2,0.0002954586672694572
3,0.0002954410516064282
4,0.00029582789591115475
5,0.00029495845681046094
6,0.0002957831385994072
7,0.00029537816721906195
8,0.00029556126435785154
9,0.00029627532726573234
10,0.0002958443321315903
11,0.0002954032698384068
12,0.00029569589192797306
13,0.0002952098981722707
14,0.00029545927511146066
15,0.00029527057551263336
16,0.0002958269431974839
17,0.0002959849106020253
18,0.0002957996704573853
19,0.0002952956011925399
