,loss
0,0.0002998866865527554
1,0.0002957445670241403
2,0.0002954586672694572
3,0.0002954410516064282
4,0.00029582789591115475
5,0.00029495845681046094
6,0.0002957831385994072
7,0.00029537816721906195
8,0.00029556126435785154
9,0.00029627532726573234
10,0.0002958443321315903
11,0.0002954032698384068
12,0.00029569589192797306
13,0.0002952098981722707
14,0.00029545927511146066
15,0.00029527057551263336
16,0.0002958269431974839
17,0.0002959849106020253
18,0.0002957996704573853
19,0.0002952956011925399
20,0.00029545179768839625
21,0.0002964643903534965
22,0.00029536832873365787
23,0.00029577377174126653
24,0.000295547122482516
25,0.00029524356328178156
26,0.0002958069888996502
27,0.00029583440515343215
28,0.0002953066363069331
29,0.00029553748866988105
30,0.00029571985666314386
31,0.00029613514589887165
32,0.00029527258528964993
33,0.00029552284735767095
34,0.0002954095635995115
35,0.0002954359720446352
36,0.0002956084594765618
37,0.0002955657321627156
38,0.000295725098941536
39,0.0002959610746308296
40,0.0002955535980081335
41,0.00029574552034618854
42,0.00029591354650054173
43,0.0002955802141454471
44,0.00029593759262177644
45,0.00029609259533450703
46,0.0002954591514936598
47,0.00029524946222527957
48,0.00029586334232333455
49,0.0002956289753749585
50,0.000295766657258349
51,0.00029522484596844614
52,0.00029556965478844534
53,0.00029593174644138384
54,0.00029590864956763693
55,0.00029586554232262726
56,0.00029576632537772323
57,0.0002956708720199342
58,0.000295815552814976
59,0.00029538258069468777
60,0.00029556682348211516
61,0.00029575620323560905
62,0.00029591988268269263
