,loss
0,0.0003350227385547033
1,0.00026587660836188264
2,0.00026523123939219795
3,0.00026411029811513557
4,0.00026333112386210894
5,0.00026297365910145235
6,0.00026283076321450475
7,0.0002623798661049308
8,0.0002624250394209142
9,0.0002615257791540375
10,0.000261622722948886
11,0.000261434934033158
12,0.00026129333812295765
13,0.00026084384694835837
14,0.0002607535570645031
15,0.0002608165757580267
16,0.00026110959738204366
17,0.00026055978322549395
18,0.00026044609032163977
19,0.0002603873359454641
20,0.0002603984057002429
21,0.00026041955366649385
22,0.0002603785453511757
23,0.000260333937995305
24,0.0002600807979974573
25,0.000259925726609084
26,0.00026012046002589083
27,0.0002601919331779291
28,0.00026011044833691607
29,0.0002598959074571095
30,0.0002598935227513771
31,0.00025979376106969866
32,0.0002597384924238001
33,0.0002596523975941586
34,0.00025981063557557483
35,0.00025975829920694765
36,0.0002596870244151705
37,0.00025970619412887444
38,0.0002595758643173138
39,0.00025955279725089185
40,0.00025963953743206466
41,0.0002594780643399903
42,0.0002593458942464929
43,0.00025952314146163
44,0.00025944263266276845
45,0.00025949096003972325
46,0.00025933048785276665
47,0.0002593374720183266
48,0.00025959026259779374
49,0.0002595986507320586
50,0.0002595525090038013
51,0.00025933117434022885
52,0.000259470761650355
53,0.0002594403388348828
54,0.000259490619798286
55,0.00025932770909070673
56,0.0002593234564740979
57,0.00025928239268887583
58,0.0002593530846636422
59,0.00025928088781783447
60,0.00025922887866879237
61,0.0002592938080795796
62,0.00025920312299791015
63,0.0002592537435560242
64,0.00025922628203329075
65,0.0002592411947462774
66,0.0002591057551096575
67,0.00025901058534613094
68,0.0002590517776698281
69,0.00025918617886917133
70,0.0002592149960646327
71,0.0002590217925044684
72,0.0002590372017772364
73,0.00025913535694464156
74,0.0002590869036037049
75,0.0002591265112742677
76,0.00025898804651722674
77,0.00025910949345854376
78,0.0002591009925988751
79,0.0002590779403855356
80,0.0002590851888027628
81,0.000259097424732662
82,0.00025915494844485335
83,0.00025894633793294245
84,0.00025887768787041175
85,0.00025900233745181837
86,0.00025903020218364953
87,0.00025897524335792734
88,0.00025899864828100085
89,0.000258915752958023
90,0.0002589710905668111
91,0.000258907716823347
92,0.00025908043794306985
93,0.00025891035240921086
94,0.0002588092302196053
95,0.00025886568771336455
96,0.0002589464137250183
97,0.0002588964600630919
98,0.00025907436889916434
99,0.00025894007952095404
100,0.0002590057546126553
101,0.00025239913543350013
102,0.00025250752753851424
103,0.0002525621914107439
104,0.00025248570324928383
105,0.00025241568328580064
106,0.0002524513071297654
107,0.000252473871778844
108,0.00025254250151803844
109,0.0002524406183564507
110,0.000252500093310792
111,0.000252540479769163
112,0.0002523632682736901
113,0.0002525042089583335
114,0.0002523823222975977
115,0.00025250050289825045
116,0.00025242827780925256
117,0.00025236332884866946
118,0.00025247737781395056
119,0.0002523324329512422
120,0.00025247984689959625
121,0.00025244892972051423
122,0.00025249478194097575
123,0.00025246191050648064
124,0.00025251222908214007
125,0.0002524751375334179
126,0.0002522542631990267
127,0.0002523555491602396
128,0.000252396808644175
129,0.00025256955903471236
130,0.0002524111984829511
131,0.00025239152704205684
132,0.0002524468616218524
133,0.0002523717560865155
134,0.00025243363164037367
135,0.0002523626815848686
136,0.00025251127171346105
137,0.0002523916572368957
138,0.00025236245217606255
139,0.00025250980635383645
140,0.00025245049224723086
141,0.0002524407903351736
142,0.0002524859342919522
143,0.00025242280086334155
144,0.00025244497458145866
145,0.00025239350183525874
146,0.00025241981347613523
147,0.0002523440389164143
148,0.00025245993230365205
149,0.0002524411574550625
150,0.00025245468742123115
151,0.0002524323548644633
152,0.0002525306974817615
153,0.0002525414572148241
154,0.0002524349070057112
155,0.00025241781026266366
156,0.00025247374001609275
157,0.0002524869647900268
158,0.0002524703872363272
159,0.00025234361911771736
160,0.00025248860060217253
161,0.0002523627956777162
162,0.0002523689145293895
163,0.0002524409893762732
164,0.0002524621930732446
165,0.00025250653255420435
166,0.00025243580056199047
167,0.0002524368653935651
168,0.00025240815462875893
169,0.0002524795100008721
170,0.0002524260886034193
171,0.000252566314672051
172,0.0002523732729310505
173,0.000252475862247297
174,0.00025245549579327623
175,0.00025245814124891654
176,0.00025239651880646025
177,0.00025253954383197324
178,0.0002523927369867851
179,0.000252430953426447
180,0.0002524298735481427
181,0.00025244188988353313
182,0.0002524552849909829
183,0.00025248147164993003
184,0.0002524036946768603
185,0.0002524444734752661
186,0.0002524664787295826
187,0.0002524002891538745
188,0.0002524397825236013
189,0.0002524153161092814
190,0.0002524394838912361
191,0.0002524992098153583
192,0.00025243127186301177
193,0.0002524623365737525
194,0.00025243485755474494
195,0.0002523721514822836
196,0.0002524147465413873
197,0.0002524240570256158
198,0.00025249448941321354
199,0.00025246435077732937
200,0.0002525042148920333
201,0.00025188892518276387
202,0.0002519748790102006
203,0.0002519324207052325
204,0.00025189257336669113
205,0.0002519223157561005
206,0.0002518243370167691
207,0.00025191346244907045
208,0.000251886503530216
209,0.00025184440657885547
210,0.00025192473991640234
211,0.00025175753228739463
212,0.0002519112004920347
213,0.00025182135690025365
214,0.00025177529586943424
215,0.00025193108223508625
216,0.00025188329946066595
217,0.0002517877731355894
218,0.000251715565968704
