,loss
0,0.00033079055208756
1,0.000262177167956467
2,0.0002624563672720063
3,0.0002620954023766691
4,0.00026181738902605303
5,0.00026171025744670313
6,0.0002624741457535644
7,0.00026220677341464463
8,0.00026283268018277724
9,0.00026151705386216365
10,0.0002623444265959998
11,0.0002619707367481304
12,0.00026217815944660236
13,0.0002614078907601787
14,0.0002615151231791754
15,0.00026201944450811716
16,0.000262886230141052
17,0.00026170475954396177
18,0.0002615639827038824
19,0.00026200699149930883
20,0.00026171248500221844
21,0.0002624849536409262
22,0.00026229920675843407
23,0.00026271530652788625
24,0.0002618502872922558
25,0.00026146333679955545
26,0.0002624394304718609
27,0.00026275646906646623
28,0.0002625720973936775
29,0.00026197414693617297
30,0.00026243342993749583
31,0.00026234953818210044
32,0.0002620393385768527
33,0.00026201523010216024
34,0.00026268550844468384
35,0.00026222466047125465
36,0.00026222215008451003
37,0.0002626013918229193
38,0.00026196122571334207
39,0.0002616439515782588
40,0.00026246518492194026
41,0.00026190157405360677
42,0.00026166027661557163
43,0.0002625259413152404
44,0.00026200732353888684
45,0.0002622598457147183
46,0.00026166026814203764
47,0.0002616106918232339
48,0.00026293050796133015
49,0.00026250998605807646
50,0.0002630486571138942
51,0.00026186394690103207
52,0.00026288914990499264
53,0.00026312498970619097
54,0.0002624722419306132
55,0.0002629685595338312
56,0.00026217270699138804
57,0.0002628797321107512
58,0.00026240188075281193
59,0.00026248796419162953
60,0.00026244274277481886
61,0.0002631996551230343
62,0.0002618890741690389
63,0.000262911383037132
64,0.00026279167643367856
65,0.0002619374404364303
66,0.0002619264308304507
67,0.000261757352725287
68,0.0002620393342031893
69,0.00026241469523420954
70,0.0002624022089287345
71,0.0002618244107841707
72,0.00026217277789001794
73,0.0002623476711905244
74,0.00026256941331665313
75,0.00026273930527924926
76,0.00026178659122107244
77,0.0002624871445175602
78,0.0002622599296625097
79,0.00026251470180679523
80,0.0002623058839858871
81,0.00026200191448093297
82,0.00026289088003315756
83,0.0002624414456003986
84,0.00026156209736126674
85,0.0002621993130286671
86,0.00026273864889406
87,0.0002621899817595016
88,0.000262681891871182
89,0.00026206996801203726
90,0.00026181055921360697
91,0.0002617537662182373
92,0.00026369888733299894
93,0.000262456905777823
94,0.00026169010100896304
95,0.00026198413842691787
96,0.0002622284570461163
97,0.0002629568761332531
98,0.00026231141024810696
99,0.0002618319794973366
100,0.00026295475836007816
101,0.0002621029571860002
102,0.0002622145690732268
103,0.00026322778718129085
104,0.0002632962534907727
105,0.0002615881485343512
106,0.00026158018148342716
107,0.00026208056309846134
108,0.0002626904111639821
109,0.00026187727156264475
110,0.00026208184498064264
111,0.00026236883710356715
112,0.00026176030864619534
113,0.0002621698562348277
114,0.0002613754919999133
115,0.00026240699455725873
116,0.0002616879317357546
117,0.0002622798261806165
118,0.00026262517597276067
119,0.00026207582727484543
120,0.00026264579389451663
121,0.0002623253693461996
122,0.000262675342857084
123,0.00026182103296537807
124,0.00026257530984900016
125,0.0002616863220482947
126,0.0002617295598223873
127,0.00026188012035644647
128,0.0002621052650783023
129,0.00026280094566595553
130,0.0002618106725138876
131,0.0002620260026762342
132,0.00026242801596057465
133,0.0002619542343753392
134,0.0002630974327128213
135,0.0002618658160500175
136,0.00026273618205043464
137,0.0002620962539137357
138,0.00026243001341841354
139,0.00026233402476573344
140,0.0002627460376002161
141,0.0002617906619575389
142,0.00026229501275347927
143,0.00026212572348373125
144,0.00026248136831997343
145,0.0002621668127415543
146,0.00026248131643619225
147,0.0002623656510918253
148,0.0002621031912063326
149,0.00026269374862189417
150,0.00026195831943486323
151,0.00026205654495221843
152,0.00026229765999402426
153,0.00026229929346276745
154,0.0002619904519943937
155,0.00026201870003898515
156,0.00026276707819850097
157,0.00026202773647741515
158,0.00026236211405268546
159,0.0002619997613559829
160,0.00026258232912762254
161,0.0002614570939703618
162,0.00026148892122346854
163,0.00026251980578116007
164,0.0002623399642102226
165,0.0002622097868562173
166,0.00026237919611956376
167,0.00026214485042050145
168,0.0002624794970778133
169,0.0002630255327005088
170,0.00026203184888950657
171,0.00026199073838845425
172,0.00026188237471371433
173,0.0002618478943820808
174,0.0002617556013160994
175,0.0002623747762021709
176,0.00026190984897836846
177,0.00026210025583199673
178,0.0002622649600173065
179,0.0002622860962949527
180,0.00026187260677250335
181,0.0002621323956274252
182,0.0002623267867976583
183,0.0002629932805541124
184,0.0002624178545800804
185,0.0002622875891319913
186,0.00026224981175764606
187,0.000262181865014428
188,0.00026248693571627116
189,0.0002618046190517087
190,0.00026215519716293526
191,0.0002628648548010008
192,0.0002623775683589685
193,0.00026248846388248213
194,0.000262731193450965
195,0.0002619543622482666
196,0.0002622854884285427
197,0.0002616829514206779
198,0.0002625871606311923
199,0.0002624016280672106
200,0.0002622950412042056
201,0.00026258141206129005
202,0.0002630580624413177
203,0.0002617077442014378
204,0.00026266207592697373
205,0.0002628667004248415
206,0.0002619407302051361
207,0.00026176504117790366
208,0.0002622247401520303
209,0.0002615774173480662
210,0.0002628268397281652
211,0.0002622390584886674
212,0.00026254215329984764
213,0.00026200324430772863
214,0.0002615160428100357
215,0.0002631775705583691
216,0.00026224934537367783
217,0.00026254506574778665
218,0.00026176443140992113
219,0.0002621084605024665
220,0.00026250922250146134
221,0.0002616654084313516
222,0.0002616243799330982
223,0.0002626869400656485
224,0.00026216332456159666
225,0.0002619001547505424
226,0.000262335843892869
227,0.0002621724942872858
228,0.000261871139133631
229,0.0002619870157680071
230,0.00026094363341099707
