,loss
0,0.0002902552510510451
1,0.0002814590167221307
2,0.0002810117822538526
3,0.00028064391516401674
4,0.0002800694085306058
5,0.0002798572964595309
6,0.00027975378536146254
7,0.00027915832951342273
8,0.0002792032769510366
9,0.0002788153702648775
10,0.00027887511592120725
11,0.00027892036903880396
12,0.00027889988946804993
13,0.0002781670064675532
14,0.00027831322501282806
15,0.00027853643005366745
16,0.0002784625210903286
17,0.00027820805780609336
18,0.0002781962412886901
19,0.00027801513274633584
20,0.000277953501512487
21,0.0002777417734683288
22,0.00027777692032926416
23,0.0002780631053411649
24,0.00027788722793207555
25,0.00027767900333395434
26,0.0002776149530447968
27,0.00027746570495466974
28,0.000277353004046204
29,0.0002774750590906785
30,0.0002777156022064616
31,0.00027701960052752987
32,0.00027746841753010387
33,0.00027715435428589413
34,0.00027715213266478207
35,0.00027719903400172114
36,0.0002771587182973596
37,0.00027704168143046957
38,0.000277117589737934
39,0.00027689136613049395
40,0.00027708764728816743
41,0.00027693522011491817
42,0.0002773159326706039
43,0.00027706543278820626
44,0.00027696883069518895
45,0.0002768214717930177
46,0.0002770186820459683
47,0.0002769006249981696
48,0.0002764515832492107
49,0.0002767877423872677
50,0.0002764700268585818
51,0.00027661331928209056
52,0.0002768970284084288
53,0.0002764796487380432
54,0.00027680390477483833
55,0.0002769552540066162
56,0.0002764253914811646
57,0.0002766598292395715
58,0.00027642516661345996
59,0.0002762692603659857
60,0.0002763108947334402
61,0.000276449437997454
62,0.0002762272552125712
63,0.00027597889466882835
64,0.0002765560855627598
65,0.0002764643503130996
66,0.0002763872333717108
67,0.000276338515497971
68,0.00027597660950666106
69,0.00027663536249505216
70,0.00027599590845069554
71,0.0002763064838649021
72,0.0002758406963815511
73,0.0002760399716959552
74,0.0002763664805772409
75,0.0002760408958567969
76,0.0002760320257535743
77,0.0002759326991903906
78,0.00027569503468856377
79,0.000275840772715343
80,0.0002758807101872463
81,0.00027565238419505905
82,0.0002759775351354017
83,0.00027617211348273833
84,0.00027571453875730324
85,0.0002757982008429308
86,0.0002757712508601595
87,0.0002758006880273311
88,0.00027551801275863897
89,0.00027566139897446443
90,0.00027556817409247076
91,0.000275203157902943
92,0.00027572759186924944
93,0.000275664664016234
94,0.0002760275507267065
95,0.00027576255009883967
96,0.0002755140132321045
97,0.0002752750540987184
98,0.00027548348411772034
99,0.00027572773015495454
