,loss
0,0.0003015492261224907
1,0.00029653310502238546
2,0.00029520726402870566
3,0.0002940238125554867
4,0.0002938308304395295
5,0.00029351921259587835
6,0.0002931725244513258
7,0.00029246302566030463
8,0.0002924198477819579
9,0.00029251961293032036
10,0.00029199731042907573
11,0.0002918855848292151
12,0.00029155898373865225
13,0.0002914416106232
14,0.0002914375377540572
15,0.00029120350579564145
16,0.00029073485744941183
17,0.00029102284731502125
18,0.00029072591507538177
19,0.00029064624842739
20,0.00029046957294337787
21,0.0002903963679953075
22,0.0002902577936835137
23,0.00028982603879171764
24,0.00028971171292499736
25,0.0002904005050358917
26,0.00028991517315424264
27,0.00028984843737021973
28,0.0002896035550178645
29,0.0002899475075863781
30,0.0002897289512049817
31,0.0002894934010407003
32,0.0002899230649162835
33,0.0002893902476229138
34,0.00028942347008403536
35,0.0002888157424125034
36,0.00028944982335587024
37,0.00028919563478847017
38,0.0002891227579215644
39,0.00028898499160304105
40,0.0002892778452734103
41,0.000289160784206971
42,0.0002886928834345441
43,0.00028933742261769943
44,0.0002888925378234743
45,0.0002889632777983154
46,0.0002889007094748417
47,0.000288725591877789
48,0.0002888059379490755
49,0.0002886964789604976
50,0.000288526791922397
51,0.00028896147089755767
52,0.0002882859648017366
53,0.00028841141728646306
54,0.0002885492807064626
55,0.00028861488954019354
56,0.00028847767623960976
57,0.0002884871614843613
58,0.0002886180350201699
59,0.0002881887816799067
60,0.0002882025654084824
61,0.000288292007102687
62,0.0002883809921921334
63,0.00028804294629602214
64,0.0002884607777715686
65,0.000287780606768163
66,0.00028770519214005855
67,0.00028830621903973974
68,0.000288629483612064
69,0.00028810167416879346
70,0.0002878746590188921
71,0.00028778370733609075
72,0.0002876701217557006
73,0.0002875885777813409
74,0.0002876006071106926
75,0.0002877352408759179
76,0.0002874162758127041
77,0.00028789291886512845
78,0.0002876561903710228
79,0.00028759864496781664
80,0.0002877001041415963
81,0.00028757498878629527
82,0.0002876724164840389
83,0.0002873492816015702
84,0.0002869447994795001
85,0.0002876333945367689
86,0.0002868916489726447
87,0.000287196759136659
88,0.0002874596396447178
89,0.00028731834951353026
90,0.00028698165248189773
91,0.0002870845766166444
92,0.00028703272920393703
93,0.00028641422269781817
94,0.00028711500442093134
95,0.00028687221635928663
96,0.00028675598342294445
97,0.00028681500054505597
98,0.00028716841529849516
99,0.0002865477677959236
