,loss
0,0.005355171321686984
1,0.00535525722467855
2,0.005355339549660419
3,0.0053538390019065435
4,0.005355520785242046
5,0.005354472177774875
6,0.0053551671998736255
7,0.005354936944416076
8,0.005356347244592208
9,0.005355635619622942
10,0.005355701316073541
11,0.0053551963260760884
12,0.00535517601183658
13,0.005354879636776086
14,0.005353737899169451
15,0.005354804910943242
16,0.005353736137953998
17,0.005353377773001171
18,0.005354159208635149
19,0.005355614016662202
20,0.0053555646616957695
21,0.005356311140218223
22,0.005355315522987598
23,0.005354587138160617
24,0.005354908410986638
25,0.0053556096249479344
26,0.005355265403381747
27,0.005355384134706471
28,0.005354300453393158
29,0.005355223366126202
30,0.005354696561442833
31,0.005354617150345622
32,0.005355544563491936
33,0.005355689915269256
34,0.0053559601480122725
35,0.005353695468583806
36,0.005353662021870083
37,0.005354961332712904
38,0.005355160895012224
39,0.00535564708669179
40,0.005354768868863908
41,0.0053546578863848185
42,0.0053554776853481255
43,0.005356264272365415
44,0.005355273949786217
45,0.005354860390996784
46,0.0053563245727242465
47,0.005355630810886811
48,0.0053563599542759445
49,0.005354844572221457
50,0.005355702962427579
51,0.005355057515737219
52,0.005355368911439472
53,0.005353874642630805
54,0.005354777333847899
55,0.0053549675680209935
56,0.005356225564568918
57,0.0053553944858145104
58,0.005355256971189455
59,0.005355640865230504
60,0.005353939630031418
61,0.0053544309278819825
62,0.005354286035688682
63,0.005356439347843804
64,0.005354383194737012
65,0.005353411813275515
66,0.005354409618673563
67,0.005355158100373979
68,0.005353312896555918
69,0.005353895675211813
70,0.005354036876162411
71,0.005355089887391952
72,0.005355324807050976
73,0.005354580281906952
74,0.005355086873801795
75,0.0053557100006054615
76,0.005354261302594746
77,0.005355048609613874
78,0.005354804363382531
79,0.005355480299807637
80,0.0053552501442471635
81,0.005354526657016389
82,0.005355262041184217
83,0.005354380389572642
84,0.00535548093670737
85,0.005354941631617506
86,0.0053552442704034335
87,0.005355162982260824
88,0.005354224373042821
89,0.005354546508266054
90,0.005355078711063398
91,0.005355377027060421
92,0.005354194066967134
93,0.005355264565676759
94,0.005353944965616593
95,0.005354548014183068
96,0.005354629579730043
97,0.005354822554495213
98,0.005354513422857042
99,0.005355343699050308
