,loss
0,0.00033228316614645917
1,0.0003228815285196053
2,0.00032132270781842965
3,0.0003196131931559018
4,0.0003193368964934001
5,0.0003185926328474789
6,0.00031852301077317746
7,0.0003177951030377084
8,0.00031789176006279894
9,0.00031730008302232183
10,0.0003169366331552666
11,0.0003167831318163978
12,0.00031676506948546956
13,0.000316097459535386
14,0.00031619803295954965
15,0.0003160140540849323
16,0.0003160970856169654
17,0.00031596750135140674
18,0.00031632143799596485
19,0.00031541821168002917
20,0.0003154263958508581
21,0.00031533382682272774
22,0.00031534376716373406
23,0.00031513725939620775
24,0.000315325894787756
25,0.0003150835078734234
26,0.0003150835637479135
27,0.0003149421107271827
28,0.00031513561282926896
29,0.00031463528751390424
30,0.0003149809691489185
31,0.0003144474530057766
32,0.0003141679558820005
33,0.0003145003164500823
34,0.00031482359519609325
35,0.0003150802300667257
36,0.00031441812900829126
37,0.0003138839243384757
38,0.0003145351802285532
39,0.00031468978595021143
40,0.0003142844489698287
41,0.0003139887567598874
42,0.00031426387061575197
43,0.00031379587435691674
44,0.0003141079473162473
45,0.00031443316296840237
46,0.00031419717735064535
47,0.00031439691535648114
48,0.0003136454062154784
49,0.0003146931838018012
50,0.000313734224097007
51,0.00031370577504507104
52,0.0003132606537754597
53,0.0003135624376943543
54,0.00031406715137082274
55,0.00031309474633848595
56,0.0003139659168334595
57,0.0003133838563628564
58,0.0003141949578423722
59,0.00031340244884505835
60,0.0003128522594415322
61,0.0003135088156503493
62,0.0003132468035388497
63,0.00031346009914422955
64,0.0003139672868995149
65,0.00031348204168828625
66,0.0003134559225768714
67,0.00031347860355715777
68,0.000313410203823343
69,0.0003134016231734872
70,0.0003126434069061417
71,0.00031287003543144486
72,0.0003134507968075008
73,0.0003132374362758725
74,0.00031252288151798293
75,0.0003132568147692938
76,0.0003132175102799498
77,0.00031296948200780934
78,0.00031245955355729545
79,0.00031327031798248067
80,0.0003127110464920717
81,0.00031249196917973107
82,0.0003129298066358149
83,0.00031298919738177256
84,0.00031245299229619607
85,0.00031327099903029516
86,0.00031244514118576415
87,0.0003126427631138355
88,0.0003123280092880661
89,0.00031222640749198403
90,0.0003121816139257659
91,0.00031237841024556916
92,0.00031198142948412846
93,0.0003122759646761297
94,0.0003123338728385691
95,0.0003123717190484278
96,0.0003118628774747961
97,0.00031267587361132255
98,0.00031223331726905947
99,0.00031157549015175227
