,loss
0,0.000512985571770216
1,0.0004976293584802533
2,0.000497249434036052
3,0.0004967929790601785
4,0.000497382394045824
5,0.000497044243436844
6,0.0004982816009812321
7,0.0004981142823683985
8,0.0004997534247434139
9,0.0005002622820718607
10,0.0005003085482640935
11,0.0005009690601874969
12,0.0005025433632408242
13,0.0005029217777762916
14,0.0005043628261323798
15,0.0005045237470896385
16,0.0005058018544962503
17,0.0005065252804557168
18,0.0005074038623819208
19,0.0005067881437394115
20,0.0005072816232258506
21,0.0005079010782484466
22,0.0005084097724601454
23,0.0005101846016164391
24,0.0005095121724183444
25,0.0005094183052426622
26,0.0005110343717793475
27,0.000511221625470786
28,0.0005100361675400596
29,0.0005115939616000529
30,0.000513192661192473
31,0.0005117995176065098
32,0.0005126454632596752
33,0.0005146686614614434
34,0.0005134256277393351
35,0.0005150931006523417
36,0.0005177863180985378
37,0.0005157662520041343
38,0.000516037649560767
39,0.0005194061507948692
40,0.0005145620152294388
41,0.0005169375051842286
42,0.0005200791636312029
43,0.0005172105237353762
44,0.0005188558674976249
45,0.0005183976827926259
46,0.0005171143120844073
47,0.000517716754165133
48,0.0005183535798900001
49,0.0005171078996954112
50,0.0005225464518070943
51,0.0005180469310547184
52,0.0005183943849351943
53,0.0005212715798026445
54,0.0005216724501873096
55,0.0005241236306020441
56,0.0005206198039164444
57,0.0005199775753312337
58,0.0005219661429329027
59,0.0005151983931188611
60,0.000520956943816572
61,0.0005198994035100235
62,0.0005157365770781901
63,0.0005146775612242087
64,0.0005182543673991894
65,0.0005190435397017958
66,0.0005210305202098598
67,0.000510943662977907
68,0.000516083789703441
69,0.000522878287778156
70,0.0005172143410343719
71,0.0005104616840266422
72,0.000515692673404586
73,0.0005153785205469031
74,0.0005118518310706937
75,0.0005133503466253652
76,0.0005170482658215295
77,0.0005159249414140756
78,0.0005061707264684128
79,0.0005219238075304979
80,0.0005223922542164854
81,0.0005133163323367364
82,0.0005110717810775668
83,0.0005097319236963541
84,0.0005192022715583466
85,0.0005099922373779004
86,0.0005175843322444974
87,0.0005015722057611481
88,0.000506979773587098
89,0.0005125887305404885
90,0.0005096913290338811
91,0.0005083704588521307
92,0.0005102451011460039
93,0.0005069990206489674
94,0.0005090798013618223
95,0.0005042696784912327
96,0.0005028117679414807
97,0.0005057182678403013
98,0.000509836949652343
99,0.0005085598361225499
