,loss
0,0.00033665369847737394
1,0.00032592961323206547
2,0.0003242677098980163
3,0.0003233311704314885
4,0.00032277192183876544
5,0.0003226149547510829
6,0.00032250906970813094
7,0.000322230171463308
8,0.000321852793469948
9,0.0003217201813530519
10,0.00032207722138034715
11,0.0003221426915085564
12,0.0003219820375526522
13,0.00032226056683368236
14,0.0003218744928070362
15,0.0003218934796873583
16,0.0003222391148015637
17,0.0003224745561097015
18,0.0003219264773778178
19,0.0003220456132056323
20,0.00032241533020955983
21,0.0003227476238639262
22,0.0003221259867586071
23,0.0003224398526413284
24,0.0003222861518099095
25,0.0003221603434658797
26,0.000322623674307925
27,0.00032175279861493424
28,0.00032213048026924176
29,0.0003223385408490038
30,0.00032171935589216203
31,0.0003223276806582793
32,0.0003222290119932381
33,0.0003226369984105652
34,0.00032214595766555973
35,0.0003218349536284954
36,0.00032227777476196
37,0.0003221464931144135
38,0.0003227118678458493
39,0.00032195470126036407
40,0.00032222907210600063
41,0.0003223227304901304
42,0.0003219493881026148
43,0.0003219027809027522
44,0.0003220193616417811
45,0.0003223609446463117
46,0.00032221973932965224
47,0.00032229434578477824
48,0.00032196815223839865
49,0.00032185969148615753
50,0.00032204726997394836
51,0.00032249062430554176
52,0.0003224438713119863
53,0.0003222320355028464
54,0.00032231762287984153
55,0.0003220295879218961
56,0.0003216443499997764
57,0.00032208268710766196
58,0.0003219178658027568
59,0.000322258355564592
60,0.00032151906127590653
61,0.0003219527168244222
62,0.00032164332581999
63,0.00032232639436899845
64,0.00032175446751866023
65,0.00032237187533027593
66,0.00032184920385900756
67,0.0003214661966825042
68,0.00032165012051060013
69,0.00032184155247611803
70,0.0003216225488315854
71,0.0003214534240245951
72,0.000321622578876414
73,0.00032183819861577895
74,0.00032121310495399806
75,0.00032159787614620226
76,0.0003214115719192704
77,0.00032108214169410083
78,0.0003213005932379216
79,0.00032119459106856466
80,0.00032084095243510634
81,0.00032101534757262765
82,0.00032107532172427963
83,0.000320708844414369
84,0.0003212611842309659
85,0.00032054511927679947
86,0.00032108264994904845
87,0.0003208371661782196
88,0.0003202881829716699
89,0.0003201597467906232
90,0.0003213245743375478
91,0.00032094165346241915
92,0.00032027938801488577
93,0.00032122378428092697
94,0.00032109067265265905
95,0.0003206063333046079
96,0.00032013134961339463
97,0.0003198207644640484
98,0.0003206951114749541
99,0.0003202403637060414
